date,begin,high,low,end,volume
2018/2/16 14:00,"10,130","10,170","10,090","10,120",29
2018/2/16 13:00,"10,060","10,140","9,980","10,110",106
2018/2/16 12:00,"10,180","10,190","10,050","10,060",56
2018/2/16 11:00,"10,240","10,260","10,170","10,200",48
2018/2/16 10:00,"10,240","10,320","10,200","10,230",102
2018/2/16 9:00,"10,130","10,290","10,120","10,220",178
2018/2/16 8:00,"10,140","10,200","10,030","10,140",83
2018/2/16 7:00,"9,970","10,190","9,970","10,100",121
2018/2/16 6:00,"10,060","10,070","9,880","9,990",90
2018/2/16 5:00,"10,070","10,140","10,000","10,120",145
2018/2/16 4:00,"10,150","10,200","10,040","10,080",424
2018/2/16 3:00,"10,170","10,200","9,970","10,140",652
2018/2/16 2:00,"10,090","10,220","9,980","10,160",716
2018/2/16 1:00,"9,880","10,090","9,850","10,080",285
2018/2/16 0:00,"9,870","9,920","9,800","9,890",272
2018/2/15 23:00,"9,810","9,910","9,790","9,870",494
2018/2/15 22:00,"9,720","9,820","9,640","9,800",343
2018/2/15 21:00,"9,700","9,790","9,680","9,700",227
2018/2/15 20:00,"9,600","9,720","9,560","9,690",154
2018/2/15 19:00,"9,600","9,780","9,580","9,590",191
2018/2/15 18:00,"9,920","9,940","9,480","9,580",605
2018/2/15 17:00,"9,840","9,950","9,830","9,930",151
2018/2/15 16:00,"9,720","9,880","9,720","9,850",145
2018/2/15 15:00,"9,750","9,750","9,700","9,730",44
2018/2/15 14:00,"9,690","9,790","9,690","9,730",60
2018/2/15 13:00,"9,670","9,760","9,660","9,690",126
2018/2/15 12:00,"9,650","9,730","9,630","9,660",80
2018/2/15 11:00,"9,490","9,750","9,480","9,640",268
2018/2/15 10:00,"9,470","9,520","9,410","9,510",68
2018/2/15 9:00,"9,510","9,520","9,360","9,450",72
2018/2/15 8:00,"9,470","9,530","9,440","9,500",116
2018/2/15 7:00,"9,390","9,460","9,390","9,450",77
2018/2/15 6:00,"9,350","9,384","9,310","9,384",31
2018/2/15 5:00,"9,342","9,370","9,260","9,300",101
2018/2/15 4:00,"9,280","9,350","9,250","9,350",93
2018/2/15 3:00,"9,340","9,400","9,210","9,280",201
2018/2/15 2:00,"9,310","9,440","9,270","9,390",452
2018/2/15 1:00,"9,360","9,360","9,280","9,300",239
2018/2/15 0:00,"9,300","9,389","9,240","9,340",241
2018/2/14 23:00,"9,230","9,320","9,200","9,290",345
2018/2/14 22:00,"9,270","9,320","9,200","9,220",153
2018/2/14 21:00,"9,230","9,350","9,160","9,310",169
2018/2/14 20:00,"8,830","9,310","8,830","9,250",158
2018/2/14 19:00,"8,850","8,860","8,790","8,830",24
2018/2/14 18:00,"8,870","8,890","8,840","8,890",55
2018/2/14 17:00,"8,930","8,940","8,840","8,880",69
2018/2/14 16:00,"8,890","8,950","8,880","8,880",26
2018/2/14 15:00,"8,880","8,890","8,800","8,890",31
2018/2/14 14:00,"8,790","8,900","8,790","8,870",82
2018/2/14 13:00,"8,870","8,880","8,770","8,790",119
2018/2/14 12:00,"8,710","8,870","8,690","8,870",92
2018/2/14 11:00,"8,700","8,750","8,680","8,700",57
2018/2/14 10:00,"8,640","8,740","8,640","8,690",67
2018/2/14 9:00,"8,570","8,680","8,570","8,630",92
2018/2/14 8:00,"8,510","8,590","8,510","8,560",39
2018/2/14 7:00,"8,610","8,620","8,490","8,490",18
2018/2/14 6:00,"8,630","8,630","8,550","8,550",6
2018/2/14 5:00,"8,740","8,759","8,690","8,710",17
2018/2/14 4:00,"8,610","8,760","8,610","8,740",70
2018/2/14 3:00,"8,680","8,680","8,580","8,620",41
2018/2/14 2:00,"8,630","8,690","8,590","8,670",46
2018/2/14 1:00,"8,580","8,660","8,530","8,610",97
2018/2/14 0:00,"8,550","8,580","8,490","8,570",89
2018/2/13 23:00,"8,680","8,700","8,540","8,550",62
2018/2/13 22:00,"8,560","8,690","8,550","8,630",48
2018/2/13 21:00,"8,590","8,640","8,550","8,590",39
2018/2/13 20:00,"8,470","8,580","8,470","8,580",20
2018/2/13 19:00,"8,480","8,560","8,440","8,470",56
2018/2/13 18:00,"8,440","8,470","8,390","8,430",64
2018/2/13 17:00,"8,480","8,540","8,400","8,410",41
2018/2/13 16:00,"8,710","8,730","8,460","8,490",107
2018/2/13 15:00,"8,610","8,760","8,610","8,760",23
2018/2/13 14:00,"8,600","8,650","8,590","8,640",17
2018/2/13 13:00,"8,640","8,650","8,580","8,620",69
2018/2/13 12:00,"8,710","8,780","8,640","8,640",25
2018/2/13 11:00,"8,730","8,770","8,670","8,730",57
2018/2/13 10:00,"8,850","8,860","8,710","8,740",41
2018/2/13 9:00,"8,910","8,970","8,830","8,830",20
2018/2/13 8:00,"9,030","9,050","8,910","8,950",25
2018/2/13 7:00,"8,870","9,020","8,870","9,010",11
2018/2/13 6:00,"8,800","8,800","8,790","8,790",2
2018/2/13 5:00,"8,890","8,970","8,870","8,870",18
2018/2/13 4:00,"8,800","8,930","8,753","8,930",86
2018/2/13 3:00,"8,690","8,767","8,690","8,767",63
2018/2/13 2:00,"8,740","8,800","8,690","8,690",52
2018/2/13 1:00,"8,730","8,770","8,660","8,740",53
2018/2/13 0:00,"8,660","8,750","8,630","8,750",57
2018/2/12 23:00,"8,660","8,671","8,590","8,671",74
2018/2/12 22:00,"8,810","8,830","8,650","8,650",104
2018/2/12 21:00,"8,790","8,850","8,790","8,825",58
2018/2/12 20:00,"8,790","8,820","8,740","8,750",19
2018/2/12 19:00,"8,860","8,950","8,800","8,800",35
2018/2/12 18:00,"8,850","8,880","8,830","8,830",10
2018/2/12 17:00,"8,780","8,920","8,780","8,840",40
2018/2/12 16:00,"8,580","8,840","8,580","8,830",23
2018/2/12 15:00,"8,500","8,610","8,450","8,600",11
2018/2/12 14:00,"8,470","8,470","8,410","8,410",4
2018/2/12 13:00,"8,530","8,530","8,520","8,520",4
,,,,,
2018/2/12 11:00,"8,480","8,580","8,480","8,550",17
2018/2/12 10:00,"8,490","8,490","8,380","8,470",16
2018/2/12 9:00,"8,210","8,300","8,200","8,300",12
2018/2/12 8:00,"8,150","8,260","8,070","8,250",21
2018/2/12 7:00,"8,360","8,380","8,140","8,170",45
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2018/2/10 5:00,"8,630","8,710","8,610","8,660",27
2018/2/10 4:00,"8,760","8,760","8,660","8,680",23
2018/2/10 3:00,"8,700","8,740","8,610","8,740",44
2018/2/10 2:00,"8,550","8,800","8,550","8,650",130
2018/2/10 1:00,"8,390","8,540","8,380","8,520",54
2018/2/10 0:00,"8,400","8,430","8,350","8,410",22
2018/2/9 23:00,"8,432","8,540","8,425","8,444",102
2018/2/9 22:00,"8,255","8,450","8,255","8,360",54
2018/2/9 21:00,"8,200","8,280","8,200","8,240",9
2018/2/9 20:00,"8,320","8,400","8,200","8,200",39
2018/2/9 19:00,"8,230","8,330","8,230","8,310",40
2018/2/9 18:00,"8,280","8,340","8,270","8,340",17
2018/2/9 17:00,"7,920","8,310","7,920","8,290",35
2018/2/9 16:00,"8,050","8,050","7,890","7,920",18
2018/2/9 15:00,"7,930","8,080","7,920","8,040",8
2018/2/9 14:00,"7,770","7,900","7,750","7,900",38
2018/2/9 13:00,"7,920","7,920","7,760","7,760",47
2018/2/9 12:00,"7,950","8,080","7,940","7,960",28
2018/2/9 11:00,"8,000","8,170","7,900","7,960",26
2018/2/9 10:00,"7,920","8,020","7,920","8,020",10
2018/2/9 9:00,"8,100","8,100","7,820","7,880",16
2018/2/9 8:00,"8,240","8,240","8,160","8,160",11
2018/2/9 7:00,"8,290","8,330","8,220","8,330",22
2018/2/9 6:00,"8,180","8,290","8,180","8,200",48
2018/2/9 5:00,"8,430","8,430","8,290","8,290",26
2018/2/9 4:00,"8,310","8,550","8,310","8,430",108
2018/2/9 3:00,"8,130","8,350","8,130","8,350",51
2018/2/9 2:00,"8,180","8,310","8,070","8,140",42
2018/2/9 1:00,"8,270","8,330","8,160","8,160",50
2018/2/9 0:00,"8,420","8,420","8,180","8,190",132
2018/2/8 23:00,"8,420","8,540","8,390","8,420",16
2018/2/8 22:00,"8,560","8,560","8,430","8,490",54
2018/2/8 21:00,"8,550","8,690","8,540","8,600",52
2018/2/8 20:00,"8,540","8,540","8,410","8,450",20
2018/2/8 19:00,"8,540","8,650","8,530","8,570",12
2018/2/8 18:00,"8,240","8,620","8,240","8,540",24
2018/2/8 17:00,"8,240","8,310","8,200","8,200",39
2018/2/8 16:00,"8,250","8,400","8,250","8,400",39
2018/2/8 15:00,"8,050","8,190","8,050","8,130",30
2018/2/8 14:00,"8,120","8,120","8,120","8,120",2
2018/2/8 13:00,"8,310","8,310","8,100","8,100",18
2018/2/8 12:00,"8,060","8,280","8,060","8,270",6
2018/2/8 11:00,"8,140","8,170","7,950","7,950",8
2018/2/8 10:00,"7,950","8,150","7,910","8,090",28
2018/2/8 9:00,"7,830","7,830","7,710","7,820",18
2018/2/8 8:00,"7,750","7,750","7,600","7,620",9
2018/2/8 7:00,"7,910","7,940","7,720","7,740",51
2018/2/8 6:00,"8,180","8,280","7,820","7,880",91
2018/2/8 5:00,"8,000","8,300","8,000","8,280",27
2018/2/8 4:00,"8,230","8,230","8,100","8,150",12
2018/2/8 3:00,"8,310","8,400","8,240","8,260",11
2018/2/8 2:00,"8,350","8,510","8,341","8,390",36
2018/2/8 1:00,"8,070","8,310","8,000","8,310",52
2018/2/8 0:00,"8,220","8,290","8,140","8,160",18
2018/2/7 23:00,"8,170","8,370","8,170","8,270",34
2018/2/7 22:00,"8,400","8,480","8,230","8,260",20
2018/2/7 21:00,"8,260","8,580","8,220","8,580",32
2018/2/7 20:00,"8,080","8,270","8,080","8,150",73
2018/2/7 19:00,"8,170","8,340","8,090","8,090",8
2018/2/7 18:00,"7,990","8,260","7,990","8,200",32
2018/2/7 17:00,"7,800","7,950","7,710","7,950",11
2018/2/7 16:00,"7,530","7,800","7,530","7,800",66
2018/2/7 15:00,"7,450","7,470","7,450","7,470",2
2018/2/7 14:00,"7,340","7,340","7,340","7,340",1
2018/2/7 13:00,"7,520","7,590","7,520","7,590",2
2018/2/7 12:00,"7,360","7,360","7,230","7,250",26
2018/2/7 11:00,"7,480","7,530","7,300","7,340",77
2018/2/7 10:00,"7,690","7,690","7,630","7,630",4
2018/2/7 9:00,"7,630","7,710","7,450","7,700",16
2018/2/7 8:00,"7,670","7,830","7,610","7,680",49
2018/2/7 7:00,"7,650","7,700","7,650","7,700",6
2018/2/7 6:00,"7,800","7,950","7,600","7,740",56
2018/2/7 5:00,"7,740","7,780","7,500","7,600",33
2018/2/7 4:00,"7,410","7,670","7,410","7,620",34
2018/2/7 3:00,"7,060","7,330","7,060","7,300",17
2018/2/7 2:00,"7,040","7,190","6,810","7,140",108
2018/2/7 1:00,"7,100","7,150","6,940","6,970",24
2018/2/7 0:00,"7,440","7,460","7,110","7,160",53
2018/2/6 23:00,"6,950","7,470","6,930","7,460",68
2018/2/6 22:00,"6,880","7,300","6,880","7,060",53
2018/2/6 21:00,"6,480","7,000","6,480","6,850",38
2018/2/6 20:00,"6,380","6,610","6,300","6,480",39
2018/2/6 19:00,"6,540","6,540","6,250","6,250",34
2018/2/6 18:00,"6,510","7,000","6,510","6,690",225
2018/2/6 17:00,"6,150","6,550","6,150","6,510",61
2018/2/6 16:00,"6,080","6,270","5,940","6,120",97
2018/2/6 15:00,"6,150","6,270","6,130","6,190",27
2018/2/6 14:00,"6,150","6,590","6,150","6,180",129
2018/2/6 13:00,"6,160","6,410","6,040","6,200",46
2018/2/6 12:00,"6,250","6,291","6,130","6,168",218
2018/2/6 11:00,"6,540","6,560","6,230","6,230",23
2018/2/6 10:00,"6,670","6,670","6,380","6,380",82
2018/2/6 9:00,"6,960","6,960","6,670","6,720",12
2018/2/6 8:00,"6,890","7,050","6,850","7,050",25
2018/2/6 7:00,"7,300","7,300","6,760","6,960",26
2018/2/6 6:00,"7,170","7,360","7,130","7,240",60
2018/2/6 5:00,"7,140","7,370","7,050","7,050",57
2018/2/6 4:00,"6,810","7,150","6,600","7,110",109
2018/2/6 3:00,"7,100","7,250","6,800","6,850",49
2018/2/6 2:00,"7,300","7,300","6,910","6,910",127
2018/2/6 1:00,"7,420","7,420","7,250","7,250",43
2018/2/6 0:00,"7,260","7,510","7,260","7,400",70
2018/2/5 23:00,"7,480","7,480","7,200","7,310",61
2018/2/5 22:00,"7,760","7,780","7,320","7,440",71
2018/2/5 21:00,"7,620","7,760","7,620","7,680",31
2018/2/5 20:00,"7,710","7,720","7,580","7,620",30
2018/2/5 19:00,"7,800","7,800","7,650","7,710",23
2018/2/5 18:00,"7,900","7,950","7,830","7,950",58
2018/2/5 17:00,"8,020","8,070","7,740","8,070",51
2018/2/5 16:00,"7,990","8,050","7,740","7,880",81
2018/2/5 15:00,"8,080","8,080","7,970","7,980",40
2018/2/5 14:00,"8,240","8,290","8,240","8,290",4
2018/2/5 13:00,"8,140","8,320","8,140","8,300",31
2018/2/5 12:00,"8,020","8,180","7,990","8,110",62
2018/2/5 11:00,"7,890","8,270","7,860","8,270",12
2018/2/5 10:00,"7,990","8,000","7,900","8,000",8
2018/2/5 9:00,"8,310","8,310","7,890","7,890",26
2018/2/5 8:00,"8,350","8,350","8,200","8,200",27
2018/2/5 7:00,"8,500","8,500","8,220","8,220",19
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2018/2/3 5:00,"8,690","8,690","8,480","8,480",39
2018/2/3 4:00,"8,670","8,780","8,630","8,780",8
2018/2/3 3:00,"8,790","8,790","8,510","8,520",21
2018/2/3 2:00,"8,710","8,850","8,650","8,650",16
2018/2/3 1:00,"8,970","9,090","8,730","8,730",21
2018/2/3 0:00,"8,840","9,080","8,770","8,880",52
2018/2/2 23:00,"8,640","8,780","8,520","8,680",45
2018/2/2 22:00,"8,570","8,900","8,500","8,600",46
2018/2/2 21:00,"7,870","8,600","7,700","8,540",89
2018/2/2 20:00,"8,100","8,120","7,900","7,900",53
2018/2/2 19:00,"8,170","8,270","8,110","8,160",20
2018/2/2 18:00,"8,380","8,380","8,170","8,170",20
2018/2/2 17:00,"8,380","8,410","8,170","8,320",17
2018/2/2 16:00,"8,620","8,630","8,420","8,450",12
2018/2/2 15:00,"8,500","8,690","8,400","8,690",33
2018/2/2 14:00,"8,540","8,670","8,500","8,530",46
2018/2/2 13:00,"8,680","8,720","8,590","8,720",12
2018/2/2 12:00,"8,800","8,800","8,600","8,610",8
2018/2/2 11:00,"8,700","8,940","8,700","8,920",31
2018/2/2 10:00,"8,600","8,830","8,580","8,830",9
2018/2/2 9:00,"8,800","8,810","8,640","8,760",46
2018/2/2 8:00,"9,090","9,090","8,800","8,800",40
2018/2/2 7:00,"8,910","9,070","8,860","9,070",30
2018/2/2 6:00,"9,150","9,260","9,150","9,260",2
2018/2/2 5:00,"8,960","9,180","8,820","9,110",99
2018/2/2 4:00,"8,810","8,940","8,500","8,920",63
2018/2/2 3:00,"8,950","9,000","8,720","8,800",57
2018/2/2 2:00,"9,000","9,050","8,970","8,980",19
2018/2/2 1:00,"9,010","9,080","8,850","8,970",99
2018/2/2 0:00,"9,300","9,320","9,010","9,010",26
2018/2/1 23:00,"9,310","9,400","9,240","9,290",35
2018/2/1 22:00,"9,300","9,330","9,120","9,310",38
2018/2/1 21:00,"9,270","9,390","9,240","9,240",15
2018/2/1 20:00,"9,580","9,580","9,260","9,270",21
2018/2/1 19:00,"9,470","9,470","9,450","9,470",3
2018/2/1 18:00,"9,620","9,630","9,350","9,470",23
2018/2/1 17:00,"9,850","9,870","9,720","9,870",10
2018/2/1 16:00,"10,030","10,030","9,880","9,900",16
2018/2/1 15:00,"10,050","10,080","10,050","10,080",2
2018/2/1 14:00,"10,160","10,160","10,090","10,090",13
,,,,,
2018/2/1 12:00,"10,000","10,000","9,920","9,980",9
2018/2/1 11:00,"10,170","10,170","10,170","10,170",4
2018/2/1 10:00,"10,190","10,190","10,170","10,170",9
2018/2/1 9:00,"10,180","10,180","10,180","10,180",1
2018/2/1 8:00,"10,200","10,200","10,180","10,180",10
2018/2/1 7:00,"10,120","10,120","10,060","10,060",11
2018/2/1 6:00,"10,060","10,080","10,060","10,080",3
2018/2/1 5:00,"10,040","10,040","10,010","10,010",24
2018/2/1 4:00,"9,940","10,050","9,920","10,050",13
2018/2/1 3:00,"9,920","9,920","9,900","9,920",3
2018/2/1 2:00,"10,000","10,050","9,930","9,980",6
2018/2/1 1:00,"9,950","9,960","9,950","9,960",3
2018/2/1 0:00,"9,990","9,990","9,750","9,810",11
2018/1/31 23:00,"9,980","10,000","9,760","9,930",43
2018/1/31 22:00,"10,080","10,090","10,000","10,000",30
2018/1/31 21:00,"10,270","10,270","10,200","10,200",4
2018/1/31 20:00,"10,210","10,270","10,170","10,200",10
2018/1/31 19:00,"10,160","10,160","10,010","10,110",21
2018/1/31 18:00,"10,010","10,140","10,010","10,070",11
2018/1/31 17:00,"10,120","10,120","9,970","10,030",3
2018/1/31 16:00,"10,070","10,230","10,070","10,230",10
2018/1/31 15:00,"10,060","10,100","9,990","10,100",25
2018/1/31 14:00,"9,890","9,950","9,890","9,930",8
2018/1/31 13:00,"9,750","9,890","9,690","9,690",61
2018/1/31 12:00,"9,860","9,860","9,740","9,800",111
2018/1/31 11:00,"9,770","9,910","9,770","9,910",5
2018/1/31 10:00,"9,660","9,790","9,660","9,750",4
2018/1/31 9:00,"9,960","9,960","9,550","9,700",55
2018/1/31 8:00,"9,990","9,990","9,990","9,990",1
2018/1/31 7:00,"9,990","9,990","9,990","9,990",1
,,,,,
2018/1/31 5:00,"10,050","10,080","10,000","10,040",6
2018/1/31 4:00,"10,250","10,250","9,990","10,120",83
2018/1/31 3:00,"9,960","10,060","9,710","10,000",49
2018/1/31 2:00,"10,380","10,380","9,740","9,930",92
2018/1/31 1:00,"10,410","10,450","10,360","10,420",12
2018/1/31 0:00,"10,370","10,420","10,200","10,420",32
2018/1/30 23:00,"10,500","10,530","10,280","10,350",38
2018/1/30 22:00,"10,650","10,650","10,370","10,550",74
2018/1/30 21:00,"10,810","10,810","10,740","10,740",11
,,,,,
2018/1/30 19:00,"10,860","10,860","10,820","10,820",3
2018/1/30 18:00,"10,810","10,890","10,810","10,870",13
2018/1/30 17:00,"11,040","11,040","10,900","10,920",19
2018/1/30 16:00,"10,960","11,080","10,920","11,030",30
2018/1/30 15:00,"10,900","10,920","10,880","10,910",16
,,,,,
,,,,,
2018/1/30 12:00,"10,920","10,920","10,920","10,920",1
2018/1/30 11:00,"10,970","10,970","10,900","10,900",3
2018/1/30 10:00,"11,020","11,030","10,900","10,990",12
2018/1/30 9:00,"11,210","11,220","11,180","11,180",3
2018/1/30 8:00,"11,200","11,230","11,170","11,220",4
2018/1/30 7:00,"11,100","11,100","11,030","11,030",4
2018/1/30 6:00,"11,170","11,170","11,110","11,120",7
2018/1/30 5:00,"11,220","11,220","11,220","11,220",1
2018/1/30 4:00,"11,200","11,200","11,160","11,200",5
2018/1/30 3:00,"11,280","11,280","11,270","11,270",3
2018/1/30 2:00,"11,240","11,240","11,200","11,200",5
2018/1/30 1:00,"11,270","11,270","11,230","11,230",2
2018/1/30 0:00,"11,160","11,270","11,140","11,270",11
2018/1/29 23:00,"11,280","11,280","11,180","11,200",21
2018/1/29 22:00,"11,180","11,250","11,180","11,250",9
2018/1/29 21:00,"11,120","11,120","11,120","11,120",1
2018/1/29 20:00,"11,100","11,120","11,000","11,120",5
2018/1/29 19:00,"11,160","11,160","11,160","11,160",1
2018/1/29 18:00,"11,260","11,300","11,260","11,300",4
2018/1/29 17:00,"11,270","11,340","11,270","11,340",2
2018/1/29 16:00,"11,210","11,230","11,130","11,220",18
2018/1/29 15:00,"11,370","11,370","11,370","11,370",2
2018/1/29 14:00,"11,420","11,420","11,420","11,420",5
2018/1/29 13:00,"11,520","11,520","11,520","11,520",1
2018/1/29 12:00,"11,420","11,490","11,420","11,480",11
2018/1/29 11:00,"11,430","11,440","11,430","11,440",2
2018/1/29 10:00,"11,440","11,460","11,300","11,400",28
2018/1/29 9:00,"11,750","11,750","11,420","11,420",4
2018/1/29 8:00,"11,660","11,750","11,630","11,750",44
2018/1/29 7:00,"11,600","11,700","11,480","11,660",17
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2018/1/27 5:00,"11,030","11,030","10,970","10,990",14
2018/1/27 4:00,"11,030","11,030","10,950","11,030",17
2018/1/27 3:00,"11,040","11,090","11,010","11,060",10
2018/1/27 2:00,"11,160","11,180","11,030","11,030",17
2018/1/27 1:00,"11,070","11,110","10,990","10,990",10
2018/1/27 0:00,"10,970","11,260","10,840","11,080",30
2018/1/26 23:00,"10,780","10,930","10,720","10,920",11
2018/1/26 22:00,"10,606","10,700","10,550","10,700",21
2018/1/26 21:00,"10,480","10,710","10,480","10,610",9
2018/1/26 20:00,"10,400","10,400","10,400","10,400",1
2018/1/26 19:00,"10,580","10,620","10,440","10,443",10
2018/1/26 18:00,"10,490","10,490","10,320","10,320",7
2018/1/26 17:00,"10,530","10,600","10,460","10,570",13
2018/1/26 16:00,"11,180","11,180","10,600","10,600",29
2018/1/26 15:00,"11,330","11,330","11,220","11,220",6
,,,,,
,,,,,
2018/1/26 12:00,"11,540","11,550","11,540","11,550",2
2018/1/26 11:00,"11,520","11,620","11,500","11,620",5
2018/1/26 10:00,"11,490","11,620","11,490","11,620",8
,,,,,
2018/1/26 8:00,"11,110","11,170","11,110","11,140",6
2018/1/26 7:00,"11,210","11,210","11,130","11,130",3
2018/1/26 6:00,"11,140","11,140","11,140","11,140",1
