btcdate,btcbegin,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2018-02-01 22:00:00,9346.5508,9300.0,9330.0,9120.0,9310.0,38.0
2018-02-01 23:00:00,9184.0908,9310.0,9400.0,9240.0,9290.0,35.0
2018-02-02 00:00:00,9325.7178,9300.0,9320.0,9010.0,9010.0,26.0
2018-02-02 01:00:00,9225.25,9010.0,9080.0,8850.0,8970.0,99.0
2018-02-02 02:00:00,8975.2988,9000.0,9050.0,8970.0,8980.0,19.0
2018-02-02 03:00:00,8976.3984,8950.0,9000.0,8720.0,8800.0,57.0
2018-02-02 04:00:00,8979.5684,8810.0,8940.0,8500.0,8920.0,63.0
2018-02-02 05:00:00,8727.0684,8960.0,9180.0,8820.0,9110.0,99.0
2018-02-02 06:00:00,9095.0313,9150.0,9260.0,9150.0,9260.0,2.0
2018-02-02 07:00:00,9094.4746,8910.0,9070.0,8860.0,9070.0,30.0
2018-02-02 08:00:00,8939.9863,9090.0,9090.0,8800.0,8800.0,40.0
2018-02-02 09:00:00,9017.5742,8800.0,8810.0,8640.0,8760.0,46.0
2018-02-02 10:00:00,8692.9648,8600.0,8830.0,8580.0,8830.0,9.0
2018-02-02 11:00:00,8621.959,8700.0,8940.0,8700.0,8920.0,31.0
2018-02-02 12:00:00,8839.9004,8800.0,8800.0,8600.0,8610.0,8.0
2018-02-02 13:00:00,8669.3975,8680.0,8720.0,8590.0,8720.0,12.0
2018-02-02 14:00:00,8658.4902,8540.0,8670.0,8500.0,8530.0,46.0
2018-02-02 15:00:00,8571.8203,8500.0,8690.0,8400.0,8690.0,33.0
2018-02-02 16:00:00,8536.5156,8620.0,8630.0,8420.0,8450.0,12.0
2018-02-02 17:00:00,8427.5,8380.0,8410.0,8170.0,8320.0,17.0
2018-02-02 18:00:00,8281.5957,8380.0,8380.0,8170.0,8170.0,20.0
2018-02-02 19:00:00,8316.9473,8170.0,8270.0,8110.0,8160.0,20.0
2018-02-02 20:00:00,8122.1309,8100.0,8120.0,7900.0,7900.0,53.0
2018-02-02 21:00:00,7997.6641,7870.0,8600.0,7700.0,8540.0,89.0
2018-02-02 22:00:00,8202.0547,8570.0,8900.0,8500.0,8600.0,46.0
2018-02-02 23:00:00,8806.7051,8640.0,8780.0,8520.0,8680.0,45.0
2018-02-03 00:00:00,8628.2148,8840.0,9080.0,8770.0,8880.0,52.0
2018-02-03 01:00:00,8994.0488,8970.0,9090.0,8730.0,8730.0,21.0
2018-02-03 02:00:00,9078.0195,8710.0,8850.0,8650.0,8650.0,16.0
2018-02-03 03:00:00,8692.0234,8790.0,8790.0,8510.0,8520.0,21.0
2018-02-03 04:00:00,8554.5488,8670.0,8780.0,8630.0,8780.0,8.0
2018-02-03 05:00:00,8575.5371,8690.0,8690.0,8480.0,8480.0,39.0
2018-02-03 06:00:00,8562.1133,8658.333333333334,8658.333333333334,8436.666666666666,8436.666666666666,35.66666666666667
2018-02-05 03:00:00,8460.0059,8626.666666666666,8626.666666666666,8393.333333333334,8393.333333333334,32.333333333333336
2018-02-05 04:00:00,8340.0605,8595.0,8595.0,8350.0,8350.0,29.0
2018-02-05 05:00:00,8188.3145,8563.333333333334,8563.333333333334,8306.666666666666,8306.666666666666,25.666666666666668
2018-02-05 06:00:00,8115.0156,8531.666666666666,8531.666666666666,8263.333333333334,8263.333333333334,22.333333333333332
2018-02-05 07:00:00,8077.4102,8500.0,8500.0,8220.0,8220.0,19.0
2018-02-05 08:00:00,8405.041,8350.0,8350.0,8200.0,8200.0,27.0
2018-02-05 09:00:00,8180.8496,8310.0,8310.0,7890.0,7890.0,26.0
2018-02-05 10:00:00,8208.373,7990.0,8000.0,7900.0,8000.0,8.0
2018-02-05 11:00:00,8084.9961,7890.0,8270.0,7860.0,8270.0,12.0
2018-02-05 12:00:00,8033.1406,8020.0,8180.0,7990.0,8110.0,62.0
2018-02-05 13:00:00,8132.8555,8140.0,8320.0,8140.0,8300.0,31.0
2018-02-05 14:00:00,8279.8809,8240.0,8290.0,8240.0,8290.0,4.0
2018-02-05 15:00:00,8187.9492,8080.0,8080.0,7970.0,7980.0,40.0
2018-02-05 16:00:00,8059.0674,7990.0,8050.0,7740.0,7880.0,81.0
2018-02-05 17:00:00,7970.1094,8020.0,8070.0,7740.0,8070.0,51.0
2018-02-05 18:00:00,7795.1309,7900.0,7950.0,7830.0,7950.0,58.0
2018-02-05 19:00:00,7867.1465,7800.0,7800.0,7650.0,7710.0,23.0
2018-02-05 20:00:00,7681.9551,7710.0,7720.0,7580.0,7620.0,30.0
2018-02-05 21:00:00,7555.043000000001,7620.0,7760.0,7620.0,7680.0,31.0
2018-02-05 22:00:00,7691.3047,7760.0,7780.0,7320.0,7440.0,71.0
2018-02-05 23:00:00,7648.0254,7480.0,7480.0,7200.0,7310.0,61.0
2018-02-06 00:00:00,7325.916,7260.0,7510.0,7260.0,7400.0,70.0
2018-02-06 01:00:00,7342.4492,7420.0,7420.0,7250.0,7250.0,43.0
2018-02-06 02:00:00,7269.7363,7300.0,7300.0,6910.0,6910.0,127.0
2018-02-06 03:00:00,7035.5605,7100.0,7250.0,6800.0,6850.0,49.0
2018-02-06 04:00:00,6870.4668,6810.0,7150.0,6600.0,7110.0,109.0
2018-02-06 05:00:00,6617.416,7140.0,7370.0,7050.0,7050.0,57.0
2018-02-06 06:00:00,7177.3301,7170.0,7360.0,7130.0,7240.0,60.0
2018-02-06 07:00:00,7100.8711,7300.0,7300.0,6760.0,6960.0,26.0
2018-02-06 08:00:00,6800.3555,6890.0,7050.0,6850.0,7050.0,25.0
2018-02-06 09:00:00,6905.1953,6960.0,6960.0,6670.0,6720.0,12.0
2018-02-06 10:00:00,6971.0664,6670.0,6670.0,6380.0,6380.0,82.0
2018-02-06 11:00:00,6443.25,6540.0,6560.0,6230.0,6230.0,23.0
2018-02-06 12:00:00,6374.5,6250.0,6291.0,6130.0,6168.0,218.0
2018-02-06 13:00:00,6316.3594,6160.0,6410.0,6040.0,6200.0,46.0
2018-02-06 14:00:00,6060.6602,6150.0,6590.0,6150.0,6180.0,129.0
2018-02-06 15:00:00,6449.7051,6150.0,6270.0,6130.0,6190.0,27.0
2018-02-06 16:00:00,6245.4971,6080.0,6270.0,5940.0,6120.0,97.0
2018-02-06 17:00:00,5966.9043,6150.0,6550.0,6150.0,6510.0,61.0
2018-02-06 18:00:00,6088.1836,6510.0,7000.0,6510.0,6690.0,225.0
2018-02-06 19:00:00,6673.6895,6540.0,6540.0,6250.0,6250.0,34.0
2018-02-06 20:00:00,6445.6055,6380.0,6610.0,6300.0,6480.0,39.0
2018-02-06 21:00:00,6457.7832,6480.0,7000.0,6480.0,6850.0,38.0
2018-02-06 22:00:00,6677.1309,6880.0,7300.0,6880.0,7060.0,53.0
2018-02-06 23:00:00,7146.3984,6950.0,7470.0,6930.0,7460.0,68.0
2018-02-07 00:00:00,7180.4277,7440.0,7460.0,7110.0,7160.0,53.0
2018-02-07 01:00:00,7293.2266,7100.0,7150.0,6940.0,6970.0,24.0
2018-02-07 02:00:00,7099.3848,7040.0,7190.0,6810.0,7140.0,108.0
2018-02-07 03:00:00,6989.8398,7060.0,7330.0,7060.0,7300.0,17.0
2018-02-07 04:00:00,7165.4199,7410.0,7670.0,7410.0,7620.0,34.0
2018-02-07 05:00:00,7534.2207,7740.0,7780.0,7500.0,7600.0,33.0
2018-02-07 06:00:00,7515.1055,7800.0,7950.0,7600.0,7740.0,56.0
2018-02-07 07:00:00,7764.5977,7650.0,7700.0,7650.0,7700.0,6.0
2018-02-07 08:00:00,7630.3496,7670.0,7830.0,7610.0,7680.0,49.0
2018-02-07 09:00:00,7688.4648,7630.0,7710.0,7450.0,7700.0,16.0
2018-02-07 10:00:00,7595.8809,7690.0,7690.0,7630.0,7630.0,4.0
2018-02-07 11:00:00,7619.541,7480.0,7530.0,7300.0,7340.0,77.0
2018-02-07 12:00:00,7348.1016,7360.0,7360.0,7230.0,7250.0,26.0
2018-02-07 13:00:00,7271.4492,7520.0,7590.0,7520.0,7590.0,2.0
2018-02-07 14:00:00,7495.9121,7340.0,7340.0,7340.0,7340.0,1.0
2018-02-07 15:00:00,7455.0254,7450.0,7470.0,7450.0,7470.0,2.0
2018-02-07 16:00:00,7496.0469,7530.0,7800.0,7530.0,7800.0,66.0
2018-02-07 17:00:00,7724.9043,7800.0,7950.0,7710.0,7950.0,11.0
2018-02-07 18:00:00,7668.7949,7990.0,8260.0,7990.0,8200.0,32.0
2018-02-07 19:00:00,7976.666,8170.0,8340.0,8090.0,8090.0,8.0
2018-02-07 20:00:00,8228.3496,8080.0,8270.0,8080.0,8150.0,73.0
2018-02-07 21:00:00,8261.2949,8260.0,8580.0,8220.0,8580.0,32.0
2018-02-07 22:00:00,8374.9961,8400.0,8480.0,8230.0,8260.0,20.0
2018-02-07 23:00:00,8299.9863,8170.0,8370.0,8170.0,8270.0,34.0
2018-02-08 00:00:00,8257.0859,8220.0,8290.0,8140.0,8160.0,18.0
2018-02-08 01:00:00,8211.2539,8070.0,8310.0,8000.0,8310.0,52.0
2018-02-08 02:00:00,8013.8164,8350.0,8510.0,8341.0,8390.0,36.0
2018-02-08 03:00:00,8333.8145,8310.0,8400.0,8240.0,8260.0,11.0
2018-02-08 04:00:00,8248.2461,8230.0,8230.0,8100.0,8150.0,12.0
2018-02-08 05:00:00,8160.7539,8000.0,8300.0,8000.0,8280.0,27.0
2018-02-08 06:00:00,8155.4043,8180.0,8280.0,7820.0,7880.0,91.0
2018-02-08 07:00:00,8087.4834,7910.0,7940.0,7720.0,7740.0,51.0
2018-02-08 08:00:00,7850.6348,7750.0,7750.0,7600.0,7620.0,9.0
2018-02-08 09:00:00,7578.8359,7830.0,7830.0,7710.0,7820.0,18.0
2018-02-08 10:00:00,7709.6211,7950.0,8150.0,7910.0,8090.0,28.0
2018-02-08 11:00:00,7876.6367,8140.0,8170.0,7950.0,7950.0,8.0
2018-02-08 12:00:00,8030.8145,8060.0,8280.0,8060.0,8270.0,6.0
2018-02-08 13:00:00,7987.5293,8310.0,8310.0,8100.0,8100.0,18.0
2018-02-08 14:00:00,8156.7207,8120.0,8120.0,8120.0,8120.0,2.0
2018-02-08 15:00:00,7980.3789,8050.0,8190.0,8050.0,8130.0,30.0
2018-02-08 16:00:00,8024.8594,8250.0,8400.0,8250.0,8400.0,39.0
2018-02-08 17:00:00,8318.5898,8240.0,8310.0,8200.0,8200.0,39.0
2018-02-08 18:00:00,8236.8262,8240.0,8620.0,8240.0,8540.0,24.0
2018-02-08 19:00:00,8330.4941,8540.0,8650.0,8530.0,8570.0,12.0
2018-02-08 20:00:00,8550.0059,8540.0,8540.0,8410.0,8450.0,20.0
2018-02-08 21:00:00,8482.9453,8550.0,8690.0,8540.0,8600.0,52.0
2018-02-08 22:00:00,8594.9844,8560.0,8560.0,8430.0,8490.0,54.0
2018-02-08 23:00:00,8454.4746,8420.0,8540.0,8390.0,8420.0,16.0
2018-02-09 00:00:00,8421.3379,8420.0,8420.0,8180.0,8190.0,132.0
2018-02-09 01:00:00,8226.8652,8270.0,8330.0,8160.0,8160.0,50.0
2018-02-09 02:00:00,8281.8496,8180.0,8310.0,8070.0,8140.0,42.0
2018-02-09 03:00:00,8187.2188,8130.0,8350.0,8130.0,8350.0,51.0
2018-02-09 04:00:00,8211.668,8310.0,8550.0,8310.0,8430.0,108.0
2018-02-09 05:00:00,8399.6504,8430.0,8430.0,8290.0,8290.0,26.0
2018-02-09 06:00:00,8296.9102,8180.0,8290.0,8180.0,8200.0,48.0
2018-02-09 07:00:00,8171.1855,8290.0,8330.0,8220.0,8330.0,22.0
2018-02-09 08:00:00,8223.0996,8240.0,8240.0,8160.0,8160.0,11.0
2018-02-09 09:00:00,8237.7852,8100.0,8100.0,7820.0,7880.0,16.0
2018-02-09 10:00:00,7923.5488,7920.0,8020.0,7920.0,8020.0,10.0
2018-02-09 11:00:00,7998.6484,8000.0,8170.0,7900.0,7960.0,26.0
2018-02-09 12:00:00,8123.1348,7950.0,8080.0,7940.0,7960.0,28.0
2018-02-09 13:00:00,8083.8809,7920.0,7920.0,7760.0,7760.0,47.0
2018-02-09 14:00:00,7845.5742,7770.0,7900.0,7750.0,7900.0,38.0
2018-02-09 15:00:00,7877.1025,7930.0,8080.0,7920.0,8040.0,8.0
2018-02-09 16:00:00,7959.8672,8050.0,8050.0,7890.0,7920.0,18.0
2018-02-09 17:00:00,8007.5039,7920.0,8310.0,7920.0,8290.0,35.0
2018-02-09 18:00:00,8080.2734,8280.0,8340.0,8270.0,8340.0,17.0
2018-02-09 19:00:00,8257.5,8230.0,8330.0,8230.0,8310.0,40.0
2018-02-09 20:00:00,8240.9844,8320.0,8400.0,8200.0,8200.0,39.0
2018-02-09 21:00:00,8264.6094,8200.0,8280.0,8200.0,8240.0,9.0
2018-02-09 22:00:00,8214.375,8255.0,8450.0,8255.0,8360.0,54.0
2018-02-09 23:00:00,8274.7275,8432.0,8540.0,8425.0,8444.0,102.0
2018-02-10 00:00:00,8409.6309,8400.0,8430.0,8350.0,8410.0,22.0
2018-02-10 01:00:00,8319.752,8390.0,8540.0,8380.0,8520.0,54.0
2018-02-10 02:00:00,8376.375,8550.0,8800.0,8550.0,8650.0,130.0
2018-02-10 03:00:00,8621.8828,8700.0,8740.0,8610.0,8740.0,44.0
2018-02-10 04:00:00,8621.0234,8760.0,8760.0,8660.0,8680.0,23.0
2018-02-10 05:00:00,8632.8828,8630.0,8710.0,8610.0,8660.0,27.0
2018-02-10 06:00:00,8566.4492,8585.0,8655.0,8531.666666666666,8578.333333333334,30.0
2018-02-12 03:00:00,8206.5137,8540.0,8600.0,8453.333333333334,8496.666666666666,33.0
2018-02-12 04:00:00,8336.6152,8495.0,8545.0,8375.0,8415.0,36.0
2018-02-12 05:00:00,8288.7227,8450.0,8490.0,8296.666666666666,8333.333333333334,39.0
2018-02-12 06:00:00,8233.082,8405.0,8435.0,8218.333333333334,8251.666666666666,42.0
2018-02-12 07:00:00,8315.0938,8360.0,8380.0,8140.0,8170.0,45.0
2018-02-12 08:00:00,8303.6152,8150.0,8260.0,8070.0,8250.0,21.0
2018-02-12 09:00:00,8072.5605,8210.0,8300.0,8200.0,8300.0,12.0
2018-02-12 10:00:00,8210.2695,8490.0,8490.0,8380.0,8470.0,16.0
2018-02-12 11:00:00,8349.1885,8480.0,8580.0,8480.0,8550.0,17.0
2018-02-12 12:00:00,8538.7188,8505.0,8555.0,8500.0,8535.0,10.5
2018-02-12 13:00:00,8486.125,8530.0,8530.0,8520.0,8520.0,4.0
2018-02-12 14:00:00,8491.5547,8470.0,8470.0,8410.0,8410.0,4.0
2018-02-12 15:00:00,8373.6494,8500.0,8610.0,8450.0,8600.0,11.0
2018-02-12 16:00:00,8422.6924,8580.0,8840.0,8580.0,8830.0,23.0
2018-02-12 17:00:00,8467.0527,8780.0,8920.0,8780.0,8840.0,40.0
2018-02-12 18:00:00,8770.6416,8850.0,8880.0,8830.0,8830.0,10.0
2018-02-12 19:00:00,8799.3457,8860.0,8950.0,8800.0,8800.0,35.0
2018-02-12 20:00:00,8833.9639,8790.0,8820.0,8740.0,8750.0,19.0
2018-02-12 21:00:00,8662.7959,8790.0,8850.0,8790.0,8825.0,58.0
2018-02-12 22:00:00,8770.0693,8810.0,8830.0,8650.0,8650.0,104.0
2018-02-12 23:00:00,8675.2754,8660.0,8671.0,8590.0,8671.0,74.0
2018-02-13 00:00:00,8556.1719,8660.0,8750.0,8630.0,8750.0,57.0
2018-02-13 01:00:00,8656.7598,8730.0,8770.0,8660.0,8740.0,53.0
2018-02-13 02:00:00,8671.0078,8740.0,8800.0,8690.0,8690.0,52.0
2018-02-13 03:00:00,8759.1875,8690.0,8767.0,8690.0,8767.0,63.0
2018-02-13 04:00:00,8664.7666,8800.0,8930.0,8753.0,8930.0,86.0
2018-02-13 05:00:00,8784.0645,8890.0,8970.0,8870.0,8870.0,18.0
2018-02-13 06:00:00,8841.6152,8800.0,8800.0,8790.0,8790.0,2.0
2018-02-13 07:00:00,8831.25,8870.0,9020.0,8870.0,9010.0,11.0
2018-02-13 08:00:00,8885.7949,9030.0,9050.0,8910.0,8950.0,25.0
2018-02-13 09:00:00,8883.6895,8910.0,8970.0,8830.0,8830.0,20.0
2018-02-13 10:00:00,8924.0762,8850.0,8860.0,8710.0,8740.0,41.0
2018-02-13 11:00:00,8753.3652,8730.0,8770.0,8670.0,8730.0,57.0
2018-02-13 12:00:00,8715.3838,8710.0,8780.0,8640.0,8640.0,25.0
2018-02-13 13:00:00,8764.9375,8640.0,8650.0,8580.0,8620.0,69.0
2018-02-13 14:00:00,8586.0791,8600.0,8650.0,8590.0,8640.0,17.0
2018-02-13 15:00:00,8614.9678,8610.0,8760.0,8610.0,8760.0,23.0
2018-02-13 16:00:00,8714.4619,8710.0,8730.0,8460.0,8490.0,107.0
2018-02-13 17:00:00,8635.1387,8480.0,8540.0,8400.0,8410.0,41.0
2018-02-13 18:00:00,8540.9678,8440.0,8470.0,8390.0,8430.0,64.0
2018-02-13 19:00:00,8458.1377,8480.0,8560.0,8440.0,8470.0,56.0
2018-02-13 20:00:00,8512.2041,8470.0,8580.0,8470.0,8580.0,20.0
2018-02-13 21:00:00,8519.8447,8590.0,8640.0,8550.0,8590.0,39.0
2018-02-13 22:00:00,8585.1201,8560.0,8690.0,8550.0,8630.0,48.0
2018-02-13 23:00:00,8603.0,8680.0,8700.0,8540.0,8550.0,62.0
2018-02-14 00:00:00,8605.7148,8550.0,8580.0,8490.0,8570.0,89.0
2018-02-14 01:00:00,8502.1484,8580.0,8660.0,8530.0,8610.0,97.0
2018-02-14 02:00:00,8559.2656,8630.0,8690.0,8590.0,8670.0,46.0
2018-02-14 03:00:00,8631.0703,8680.0,8680.0,8580.0,8620.0,41.0
2018-02-14 04:00:00,8586.8652,8610.0,8760.0,8610.0,8740.0,70.0
2018-02-14 05:00:00,8620.4238,8740.0,8759.0,8690.0,8710.0,17.0
2018-02-14 06:00:00,8710.4395,8630.0,8630.0,8550.0,8550.0,6.0
2018-02-14 07:00:00,8557.9063,8610.0,8620.0,8490.0,8490.0,18.0
2018-02-14 08:00:00,8552.1113,8510.0,8590.0,8510.0,8560.0,39.0
2018-02-14 09:00:00,8517.6719,8570.0,8680.0,8570.0,8630.0,92.0
2018-02-14 10:00:00,8591.9043,8640.0,8740.0,8640.0,8690.0,67.0
2018-02-14 11:00:00,8649.002,8700.0,8750.0,8680.0,8700.0,57.0
2018-02-14 12:00:00,8689.3008,8710.0,8870.0,8690.0,8870.0,92.0
2018-02-14 13:00:00,8696.7949,8870.0,8880.0,8770.0,8790.0,119.0
2018-02-14 14:00:00,8805.0059,8790.0,8900.0,8790.0,8870.0,82.0
2018-02-14 15:00:00,8842.5957,8880.0,8890.0,8800.0,8890.0,31.0
2018-02-14 16:00:00,8791.7412,8890.0,8950.0,8880.0,8880.0,26.0
2018-02-14 17:00:00,8893.4941,8930.0,8940.0,8840.0,8880.0,69.0
2018-02-14 18:00:00,8877.0,8870.0,8890.0,8840.0,8890.0,55.0
2018-02-14 19:00:00,8799.5645,8850.0,8860.0,8790.0,8830.0,24.0
2018-02-14 20:00:00,8773.2383,8830.0,9310.0,8830.0,9250.0,158.0
2018-02-14 21:00:00,8947.998,9230.0,9350.0,9160.0,9310.0,169.0
2018-02-14 22:00:00,9175.9043,9270.0,9320.0,9200.0,9220.0,153.0
2018-02-14 23:00:00,9229.1152,9230.0,9320.0,9200.0,9290.0,345.0
2018-02-15 00:00:00,9176.8555,9300.0,9389.0,9240.0,9340.0,241.0
2018-02-15 01:00:00,9341.9902,9360.0,9360.0,9280.0,9300.0,239.0
2018-02-15 02:00:00,9279.584,9310.0,9440.0,9270.0,9390.0,452.0
2018-02-15 03:00:00,9312.793,9340.0,9400.0,9210.0,9280.0,201.0
2018-02-15 04:00:00,9297.9941,9280.0,9350.0,9250.0,9350.0,93.0
2018-02-15 05:00:00,9253.8105,9342.0,9370.0,9260.0,9300.0,101.0
2018-02-15 06:00:00,9298.3086,9350.0,9384.0,9310.0,9384.0,31.0
2018-02-15 07:00:00,9287.9609,9390.0,9460.0,9390.0,9450.0,77.0
2018-02-15 08:00:00,9439.0996,9470.0,9530.0,9440.0,9500.0,116.0
2018-02-15 09:00:00,9482.7988,9510.0,9520.0,9360.0,9450.0,72.0
2018-02-15 10:00:00,9382.5996,9470.0,9520.0,9410.0,9510.0,68.0
2018-02-15 11:00:00,9402.5977,9490.0,9750.0,9480.0,9640.0,268.0
2018-02-15 12:00:00,9635.2422,9650.0,9730.0,9630.0,9660.0,80.0
2018-02-15 13:00:00,9667.6543,9670.0,9760.0,9660.0,9690.0,126.0
2018-02-15 14:00:00,9747.125,9690.0,9790.0,9690.0,9730.0,60.0
2018-02-15 15:00:00,9703.4492,9750.0,9750.0,9700.0,9730.0,44.0
2018-02-15 16:00:00,9710.7559,9720.0,9880.0,9720.0,9850.0,145.0
2018-02-15 17:00:00,9849.541,9840.0,9950.0,9830.0,9930.0,151.0
2018-02-15 18:00:00,9885.8242,9920.0,9940.0,9480.0,9580.0,605.0
2018-02-15 19:00:00,9653.1484,9600.0,9780.0,9580.0,9590.0,191.0
2018-02-15 20:00:00,9678.0996,9600.0,9720.0,9560.0,9690.0,154.0
2018-02-15 21:00:00,9616.4971,9700.0,9790.0,9680.0,9700.0,227.0
2018-02-15 22:00:00,9730.5371,9720.0,9820.0,9640.0,9800.0,343.0
2018-02-15 23:00:00,9676.0957,9810.0,9910.0,9790.0,9870.0,494.0
2018-02-16 00:00:00,9884.9434,9870.0,9920.0,9800.0,9890.0,272.0
2018-02-16 01:00:00,9843.2402,9880.0,10090.0,9850.0,10080.0,285.0
2018-02-16 02:00:00,9918.9199,10090.0,10220.0,9980.0,10160.0,716.0
2018-02-16 03:00:00,10086.5645,10170.0,10200.0,9970.0,10140.0,652.0
2018-02-16 04:00:00,10069.9961,10150.0,10200.0,10040.0,10080.0,424.0
2018-02-16 05:00:00,10118.8525,10070.0,10140.0,10000.0,10120.0,145.0
2018-02-16 06:00:00,10097.4414,10060.0,10070.0,9880.0,9990.0,90.0
2018-02-16 07:00:00,9868.916,9970.0,10190.0,9970.0,10100.0,121.0
2018-02-16 08:00:00,10094.9063,10140.0,10200.0,10030.0,10140.0,83.0
2018-02-16 09:00:00,10019.1172,10130.0,10290.0,10120.0,10220.0,178.0
2018-02-16 10:00:00,10237.0479,10240.0,10320.0,10200.0,10230.0,102.0
2018-02-16 11:00:00,10300.0098,10240.0,10260.0,10170.0,10200.0,48.0
2018-02-16 12:00:00,10193.3984,10180.0,10190.0,10050.0,10060.0,56.0
2018-02-16 13:00:00,10121.5996,10060.0,10140.0,9980.0,10110.0,106.0
2018-02-16 14:00:00,10002.7793,10130.0,10170.0,10090.0,10120.0,29.0
